drill,Mammifère,simi,"cercopithécidé,papion"
dryopithèque,Mammifère,simi,"dryopithécidé,singe"
entelle,Mammifère,simi,"colobidé,langur"
érythrocèbe,Mammifère,simi,"cercopithécidé,singe"
galéopithèque,Mammifère,simi,"cynocéphalidé,dermoptèr"
gélada,Mammifère,simi,"cercopithécidé,singe"
gibbon,Mammifère,simi,"hylobatidé,singe"
gigantopithèque,Mammifère,simi,singe hominoïde
gorille,Mammifère,simi,"pongidé,singe anthropoï"
grivet,Mammifère,simi,"cercopithécidé,singe"
guenon,Mammifère,simi,cercopithécidé
guéréza,Mammifère,simi,"colobidé,singe"
hamadryas,Mammifère,simi,"cercopithécidé,singe"
hapalidé,Mammifère,simi,"catarhinien,ouistiti"
hominoïde,Mammifère,simi,primate supérieur fossi
hoolock,Mammifère,simi,"hylobatidé,gibbon"
hurleur,Mammifère,simi,"cercopithécidé,alouate"
hurleur,Mammifère,simi,"singe q hurle,crie"
hylobatidé,Mammifère,simi,"tel gibbon,singe"
kenyapithèque,Mammifère,simi,primate fossile
lagotriche,Mammifère,simi,"cébidé,lagotrix"
lagotrix,Mammifère,simi,"cébidé,lagotriche"
langur,Mammifère,simi,"colobidé,entelle Inde"
lar,Mammifère,simi,"hylobatidé,gibbon"
macaque,Mammifère,simi,"cercopithécidé,singe"
magot,Mammifère,simi,"cercopithécidé,singe"
mandrill,Mammifère,simi,"cercopithécidé,sphinx"
mangabey,Mammifère,simi,"cercopithécidé,singe"
marmouset,Mammifère,simi,"callithricidé,singe"
mone,Mammifère,simi,cercopithécidé Afr
moustac,Mammifère,simi,"cercopithécidé,singe"
nasique,Mammifère,simi,"cercopithécidé,simias"
nycticèbe,Mammifère,simi,"lorisidé,singe"
nyctipithèque,Mammifère,simi,"cébidé,douroucouli"
orang-outan,Mammifère,simi,"primate,pongidé"
orang-outang,Mammifère,simi,"primate,pongidé"
oréopithèque,Mammifère,simi,"primate,singe fossile"
ouakari,Mammifère,simi,"primate,simien,cacajao"
ouarine,Mammifère,simi,"primate,singe Brésil"
ouistiti,Mammifère,simi,"callithricidé,singe"
papion,Mammifère,simi,"singe,tel drill,chacma"
parapithèque,Mammifère,simi,"primate,singe fossile"
patas,Mammifère,simi,"cercopithécidé,singe"
pithécie,Mammifère,simi,"cébidé,saki"
pliopithèque,Mammifère,simi,"primate,singe fossile"
pongidé,Mammifère,simi,primate anthropomorphe
presbypithèque,Mammifère,simi,"colobidé,entelle Inde"
primate,Mammifère,simi,singe + humanoïde
prosimien,Mammifère,simi,"primate,tel maki,indri"
ramapithèque,Mammifère,simi,"primate,singe fossile"
rhésus,Mammifère,simi,"cercopithécidé,macaque"
rhinopithèque,Mammifère,simi,"colobidé,singe forêts"
rosalie,Mammifère,simi,"primate,singe primitif"
sagouin,Mammifère,simi,"callithricidé,singe"
saï,Mammifère,simi,"cébidé,capucin"
saïmiri,Mammifère,simi,"cébidé,sapajou"
sajou,Mammifère,simi,"cébidé,sapajou,saïmiri"
saki,Mammifère,simi,"cébidé,pithécie,satan"
sapajou,Mammifère,simi,"cébidé,saïmiri,sajou"
satan,Mammifère,simi,"cébidé,saki"
semnopithèque,Mammifère,simi,"colobidé,singe,entelle"
siamang,Mammifère,simi,"hylobatidé,gibbon"
simias,Mammifère,simi,"colobidé,nasique"
singe,Mammifère,simi,primate arboricole
singe-araignée,Mammifère,simi,"cébidé,atèle Am"
singe-écureuil,Mammifère,simi,"cébidé,saïmiri"
singe-lion,Mammifère,simi,"callithricidé,tamarin"
sivapithèque,Mammifère,simi,"pongidé,singe fossile"
sphinx,Mammifère,simi,"cercopithécidé,mandrill"
talapoin,Mammifère,simi,cercopithécidé singe
tamarin,Mammifère,simi,"catarhinien,marmouset"
théropithèque,Mammifère,simi,"cercopithécidé,gélada"
titi,Mammifère,simi,"cébidé,singe"
vervet,Mammifère,simi,"cercopithécidé,grivet"
artiodactyle,Mammifère,suid,tel porcin
babiroussa,Mammifère,suid,porc sauvage
baconer,Mammifère,suid,porc élevage pr bacon
charcutier,Mammifère,suid,porc castré mâle
coche,Mammifère,suid,truie
cochette,Mammifère,suid,truie jeune
cochon,Mammifère,suid,porc
cochon de lait,Mammifère,suid,porc ali au lait
cochon de terre,Mammifère,suid,"oryctéropidé,cochon Afr"
cochonnet,Mammifère,suid,porc jeune
dinothérium,Mammifère,suid,proboscidien fossile
duroc,Mammifère,suid,porc élevage Américain
duroc-jersey,Mammifère,suid,porc élevage Américain
éléphanteau,Mammifère,suid,"éléphantidé,éléphant pt"
éléphantidé,Mammifère,suid,tel éléphant
gomphothérium,Mammifère,suid,trilophodontidé fossile
goret,Mammifère,suid,porc jeune
gymnure,Mammifère,suid,érinacéidé plantigrade
hippopotame,Mammifère,suid,porcin amphibie
hylochère,Mammifère,suid,proche potamochère
laie,Mammifère,suid,sanglier femelle
lop eared,Mammifère,suid,porc anglais
loxodonte,Mammifère,suid,"proboscidien,éléphant"
macrauchenia,Mammifère,suid,lipopterne fossile
mammouth,Mammifère,suid,éléphantidé fossile
marcassin,Mammifère,suid,sanglier jeune
mastodonte,Mammifère,suid,proboscidien fossile
moeritherium,Mammifère,suid,proboscidien fossile
oréodonte,Mammifère,suid,artiodactyle
oryctérope,Mammifère,suid,"oryctéropidé,cochon Afr"
pachyderme,Mammifère,suid,"tel éléphant,porcin"
paléomastodonte,Mammifère,suid,proboscidien fossile
pécari,Mammifère,suid,porc sauvage
phacochère,Mammifère,suid,porc sauvage
piétrain,Mammifère,suid,porc belge
poppel,Mammifère,suid,porc flamand
porc,Mammifère,suid,porcin
porcelet,Mammifère,suid,"porc jeune,goret"
porcin,Mammifère,suid,"ongulé,porc"
potamochère,Mammifère,suid,porcin sauvage
proboscidien,Mammifère,suid,"euthérien,tel éléphant"
procaviidé,Mammifère,suid,"ongulé,proboscidien"
protongulé,Mammifère,suid,tel ongulé fossile
pyrothérien,Mammifère,suid,"proboscidien,éléphant"
quartanier,Mammifère,suid,suidé sanglier 4 ans
quartannier,Mammifère,suid,suidé sanglier 4 ans
sanglier,Mammifère,suid,porc sauvage
solitaire,Mammifère,suid,sanglier mâle vieux
stégodonte,Mammifère,suid,proboscidien fossile
suiforme,Mammifère,suid,porcin
tayassuidé,Mammifère,suid,"tel pécari,suidé"
tiers-an,Mammifère,suid,sanglier 3 ans
trilophodon,Mammifère,suid,mastodonte fossile
truie,Mammifère,suid,porc femelle
verrat,Mammifère,suid,porc mâle
zygolophodon,Mammifère,suid,proboscidien fossile
ailuriné,Mammifère,ursi,"ursidé,tel panda"
ailurope,Mammifère,ursi,"ursidé,tel panda"
baribal,Mammifère,ursi,"ursidé,ours noir"
grizzli,Mammifère,ursi,"ursidé,ours brun Amér"
grizzly,Mammifère,ursi,"ursidé,ours brun Amér"
kodiak,Mammifère,ursi,"ursidé,ours brun"
mélurse,Mammifère,ursi,"ursidé,ours Inde"
panda,Mammifère,ursi,"ursidé,proche ours"
prochile,Mammifère,ursi,"ursidé,ours Sri Lanka"
adapis,Mammifère,végé,"primate,lémurien fossil"
allocèbe,Mammifère,végé,"primate,lémurien"
arctocèbe,Mammifère,végé,"primate,lémurien"
chirogale,Mammifère,végé,"primate,lémurien"
colugo,Mammifère,végé,"primate,lémurien"
daubentoniidé,Mammifère,végé,"tel lémurien,prosimien"
dendrogale,Mammifère,végé,"primate,lémurien"
dermatoptère,Mammifère,végé,"primate,lémurien volant"
dermoptère,Mammifère,végé,"primate,lémurien volant"
galago,Mammifère,végé,"primate,lémurien"
girafe,Mammifère,végé,giraffidé
girafeau,Mammifère,végé,"giraffidé,girafe jeune"
giraffidé,Mammifère,végé,tel girafe
girafon,Mammifère,végé,"giraffidé,girafe jeune"
macaco,Mammifère,végé,"primate,lémurien"
maki,Mammifère,végé,"primate,lémurien"
microcèbe,Mammifère,végé,"primate,lémurien"
mococo,Mammifère,végé,"primate,lémurien"
mongoz,Mammifère,végé,"primate,lémurien brun"
necrolemur,Mammifère,végé,"primate,lémurien fossil"
phaner,Mammifère,végé,"primate,lémurien"
plésiadapis,Mammifère,végé,"primate,lémurien fossil"
potto,Mammifère,végé,"primate,lémurien Afr"
propithèque,Mammifère,végé,"primate,lémurien"
ptilocerque,Mammifère,végé,"primate,lémurien"
toupaye,Mammifère,végé,"primate,lémurien,tupaïa"
tupaïa,Mammifère,végé,"primate,lémurien"
tupaiidé,Mammifère,végé,"tel toupaye,tupaiidé"
tupaiiforme,Mammifère,végé,"tel toupaye,tupaiidé"
tupaja,Mammifère,végé,"primate,lémurien,tupaïa"
urogale,Mammifère,végé,"primate,lémurien"
vari,Mammifère,végé,"primate,lémurien"
limicolaire,Mollusque,acat,"acatinidé,escargot"
huître,Mollusque,ali,"ostréidé,bivalve marin"
amphibola,Mollusque,amph,mollusq pulmoné
amphineure,Mollusque,amph,mollusq archaïq
aplacophore,Mollusque,amph,amphineure ss coquille
chaetoderma,Mollusque,amph,amphineure vermiforme
ischnochiton,Mollusque,amph,amphineure
monoplacophore,Mollusque,amph,amphineure
polyplacophore,Mollusque,amph,"amphineure,tel chiton"
marisa,Mollusque,ampu,"ampullariidé,gastéropod"
cyprina,Mollusque,arct,"arctididé,arctica"
cyprinidé,Mollusque,arct,"tel arctica,arcticidé"
arion,Mollusque,ario,"arionidé,pulmoné"
arionidé,Mollusque,ario,"tel arion,loche"
astarté,Mollusque,asta,"astartidé,bivalve marin"
opis,Mollusque,asta,"astartidé,bivalve"
palmipes,Mollusque,aste,astérie Eur
bélemnitidé,Mollusque,béle,tel bélemnitelle
glochidie,Mollusque,biva,larve de bivalve
glochidium,Mollusque,biva,larve de bivalve
acardine,Mollusque,brac,"brachiopode,inarticulé"
écardine,Mollusque,brac,tel lingule brachiopode
inarticulé,Mollusque,brac,brachiopode
productus,Mollusque,brac,brachiopode fossile
testicardine,Mollusque,brac,"apygien,brachiopode"
liguus,Mollusque,buli,"bulimulidé,escargot"
thaumastus,Mollusque,buli,"bulimulidé,escargot"
amphidrome,Mollusque,camé,caménidé pulmoné
ichtyosarcolite,Mollusque,capr,"caprinidé,bivalve"
cardiidé,Mollusque,card,tel cardium bivalve
cardinia,Mollusque,card,cardiidé bivalve
cardita,Mollusque,card,cardiidé bivalve
cardite,Mollusque,card,cardiidé bivalve
cardium,Mollusque,card,cardiidé bivalve
isocarde,Mollusque,card,"cardiidé,bivalve"
protocardia,Mollusque,card,"cardiidé,bivalve"
vénéricarde,Mollusque,card,"carditidé,bivalve"
conchyliophage,Mollusque,carn,coquillages
trachyceras,Mollusque,cep,ammonite fossile
turrilite,Mollusque,cep,ammonite fossile
acanthocéras,Mollusque,céph,ammonite fossile
actinocéras,Mollusque,céph,ammonite fossile
aegocéras,Mollusque,céph,ammonite fossile
amaltheus,Mollusque,céph,ammonite fossile
ammonite,Mollusque,céph,céphalopode fossile
ammonoïde,Mollusque,céph,ammonite fossile
ancylocéras,Mollusque,céph,ammonite fossile
architeuthis,Mollusque,céph,céphalopode très grd
aulacocératidé,Mollusque,céph,mollusque fossile
bactritidé,Mollusque,céph,céphalopode fossile
baculite,Mollusque,céph,céphalopode fossile
calamar,Mollusque,céph,céphalopode encornet
calmar,Mollusque,céph,"céphalopode,encornet"
cardioceras,Mollusque,céph,ammonite fossile
céphalaspidé,Mollusque,céph,tel céphalaspis
céphalaspis,Mollusque,céph,"céphalaspidé,fossile"
céphalopode,Mollusque,céph,"tel natutile,pieuvre"
cératite,Mollusque,céph,ammonite fossile
chipiron,Mollusque,céph,"sépioïde,céphalopode"
chiroteuthis,Mollusque,céph,"chiroteuthidé,céphalopo"
clymenia,Mollusque,céph,clymédidé céphalopode
clyménie,Mollusque,céph,clymédidé céphalopode
cranchia,Mollusque,céph,céphalopode
desmoceras,Mollusque,céph,ammonite fossile
dibranche,Mollusque,céph,céphalopode
égocère,Mollusque,céph,ammonite fossile
goniatite,Mollusque,céph,"tel tomoceras,céphalopo"
haploceras,Mollusque,céph,ammonite fossile
harpoceras,Mollusque,céph,ammonite fossile
hildoceras,Mollusque,céph,ammonite fossile
hoplites,Mollusque,céph,ammonite fossile
liparocéras,Mollusque,céph,ammonite fossile
lobites,Mollusque,céph,ammonite fossile
lytoceras,Mollusque,céph,ammonite fossile
macrocéphalites,Mollusque,céph,ammonite fossile
macroscaphites,Mollusque,céph,ammonite fossile
medlicottia,Mollusque,céph,ammonite fossile
minard,Mollusque,céph,"céphalopode,poulpe"
ommatostrèphe,Mollusque,céph,"céphalopode,calmar grd"
onychoteuthis,Mollusque,céph,"céphalopode,calmar"
oppelia,Mollusque,céph,ammonite fossile
orthoceras,Mollusque,céph,"orthocératidé,céphalopo"
orthocère,Mollusque,céph,céphalopode fossile
oxynoticeras,Mollusque,céph,ammonite fossile
pachydiscus,Mollusque,céph,ammonite fossile
parkinsonia,Mollusque,céph,ammonite fossile
peltoceras,Mollusque,céph,ammonite fossile
perisphinctes,Mollusque,céph,ammonite fossile
phylloceras,Mollusque,céph,ammonite fossile
pinacoceras,Mollusque,céph,ammonite fossile
placenticeras,Mollusque,céph,ammonite fossile
plésioteuthis,Mollusque,céph,céphalopode dibranche
protéroctopus,Mollusque,céph,céphalopode octopode
psiloceras,Mollusque,céph,ammonite fossile
ptychites,Mollusque,céph,ammonite fossile
pulchellia,Mollusque,céph,ammonite fossile
rossia,Mollusque,céph,"sépiole,céphalopode"
scaphite,Mollusque,céph,ammonite fossile
schloenbachia,Mollusque,céph,ammonite fossile
schlotheimia,Mollusque,céph,ammonite fossile
seiche,Mollusque,céph,"sépioïde,céphalopode"
sépia,Mollusque,céph,"sépioïde,céphalopode"
souchot,Mollusque,céph,"sépiolidé,céphalopode"
sphaeroceras,Mollusque,céph,ammonite fossile
supion,Mollusque,céph,"céphalopode,petit calmar"
tétrabranche,Mollusque,céph,"céphalopode,nautiloïde"
teuthoïde,Mollusque,céph,céphalopode
tirolites,Mollusque,céph,ammonite fossile
tissotia,Mollusque,céph,ammonite fossile
tropites,Mollusque,céph,ammonite fossile
chama,Mollusque,cham,"chamidé,bivalve tropic"
chame,Mollusque,cham,"chamidé,bivalve tropic"
acanthochiton,Mollusque,chit,proche chiton
chiton,Mollusque,chit,"chitonidé,amphineure"
arrosoir,Mollusque,clav,clavagellidé bivalve
penicillus,Mollusque,clav,"clavagellidé,bivalve"
abra,Mollusque,coqu,bivalve Europe
acéphale,Mollusque,coqu,bivalve
adacna,Mollusque,coqu,bivalve marin
alectryonia,Mollusque,coqu,"bivalve fossile,lopha"
anisomyaire,Mollusque,coqu,"bivalve,tel moule"
anodonte,Mollusque,coqu,"bivalve,moule d'étang"
anomie,Mollusque,coqu,bivalve
anthracosia,Mollusque,coqu,bivalve fossile
arapède,Mollusque,coqu,"patellidé,bernicle"
bigorneau,Mollusque,coqu,"littorine,brelin"
brachiopode,Mollusque,coqu,animal marin à coquille
brechites,Mollusque,coqu,"bivalve,penicillus"
brelin,Mollusque,coqu,"littorine,bigorneau"
bucarde,Mollusque,coqu,"bivalve,cardium,coque"
cerastoderma,Mollusque,coqu,coque commune
chlamys,Mollusque,coqu,bivalve
clavagelle,Mollusque,coqu,bivalve
clovisse,Mollusque,coqu,vénéridé bivalve(comest
clyménidé,Mollusque,coqu,tel clyménie fossile
coléoïdé,Mollusque,coqu,tel bélemnite
congeria,Mollusque,coqu,bivalve fossile
congérie,Mollusque,coqu,bivalve fossile
conque,Mollusque,coqu,bivalve
conulaire,Mollusque,coqu,coquille fossile
coque,Mollusque,coqu,bivalve comestible
coquillage,Mollusque,coqu,"mollusq av coquille,ali"
coquille Saint-Jacques,Mollusque,coqu,bivalve comestible
coralliophage,Mollusque,coqu,bivalve
corbicula,Mollusque,coqu,bivalve
corbule,Mollusque,coqu,bivalve fossile
crassatella,Mollusque,coqu,bivalve
crassatellidé,Mollusque,coqu,tel crassatella
crénatule,Mollusque,coqu,bivalve fossile
creuse,Mollusque,coqu,"ostréidé,huître"
cristaria,Mollusque,coqu,bivalve dulcicole
ctébodonte,Mollusque,coqu,"bivalve,tel peigne"
cténodonte,Mollusque,coqu,"bivalve,paléotoxodonte"
cuspidariidé,Mollusque,coqu,bivalve lg pied
cyamidé,Mollusque,coqu,bivalve mers du S
cyclade,Mollusque,coqu,bivalve
daonella,Mollusque,coqu,bivalve fossile
diceras,Mollusque,coqu,bivalve fossile
dreissena,Mollusque,coqu,"edreissénidé,bivalve"
dreissénidé,Mollusque,coqu,tel dreissena dulcicole
dreissénie,Mollusque,coqu,"bivalve,dreyssena"
dreissensia,Mollusque,coqu,dreissénidé dulcicole
dreyssensia,Mollusque,coqu,bivalve dulcicole
entodesma,Mollusque,coqu,bivalve Amér
eulamellibranche,Mollusque,coqu,bivalve hétérodonte
exogyre,Mollusque,coqu,bivalve fossile
hanon,Mollusque,coqu,bivalve
hénon,Mollusque,coqu,bivalve comestible
hétérodonte,Mollusque,coqu,"tel coque,couteau"
hippurite,Mollusque,coqu,bivalve
idasola,Mollusque,coqu,moule abyssale
inocérame,Mollusque,coqu,bivalve fossile
lopha,Mollusque,coqu,"bivalve,alectryonia"
mactre,Mollusque,coqu,"mactridé,bivalve"
mactridé,Mollusque,coqu,"bivalve,tel mactre"
manche-de-couteau,Mollusque,coqu,"coquille, solen"
marennes,Mollusque,coqu,"ostréidé,huître creuse"
margaritana,Mollusque,coqu,"unionidé,bivalve dulcic"
margaritifera,Mollusque,coqu,"unionidé,moule dulcicol"
modiole,Mollusque,coqu,moule fossile
modiomorphe,Mollusque,coqu,bivalve fossile
monopleura,Mollusque,coqu,bivalve fossile
moule,Mollusque,coqu,bivalve lamellibranche
naissain,Mollusque,coqu,larves d'huîtres
nuculanidé,Mollusque,coqu,bivalve primitif
ostréidé,Mollusque,coqu,"bivalve,tel huître"
paléotaxodonte,Mollusque,coqu,"bivalve,tel peigne"
palourde,Mollusque,coqu,"vénéridé,clovisse,bival"
patelle,Mollusque,coqu,"patellidé,bernicle"
patellidé,Mollusque,coqu,"tel patel,nacelle"
pecten,Mollusque,coqu,coquille Saint-Jacques
pectinidé,Mollusque,coqu,"tel pecten,bivalve"
pélécypode,Mollusque,coqu,bivalve
pisidie,Mollusque,coqu,bivalve
plicatule,Mollusque,coqu,bivalve fossile
plicatulidé,Mollusque,coqu,bivalve fossile
polyodonte,Mollusque,coqu,bivalve non hétérodonte
praire,Mollusque,coqu,bivalve comestible
quatre-moines,Mollusque,coqu,"coquillage,bec-de-jar"
radiolites,Mollusque,coqu,bivalve
requienia,Mollusque,coqu,bivalve
ricardeau,Mollusque,coqu,coquille saint-Jacques
solecurtus,Mollusque,coqu,"bivalve,solenocurtus"
solemya,Mollusque,coqu,bivalve arénicole
solémyidé,Mollusque,coqu,bivalve arénicole
solenomyia,Mollusque,coqu,"solémyidé,bivalve"
spondyle,Mollusque,coqu,bivalve
taxodonte,Mollusque,coqu,bivalve
telline,Mollusque,coqu,bivalve
trialle,Mollusque,coqu,bivalve comestible
tridacne,Mollusque,coqu,bivalve
trigonie,Mollusque,coqu,bivalve
unio,Mollusque,coqu,tel moule fossile
unionidé,Mollusque,coqu,bivalve eau douce
vénus,Mollusque,coqu,bivalve
yoldia,Mollusque,coqu,bivalve
triton,Mollusque,cyma,"cymatiidé,charonia"
scaphopode,Mollusque,dent,tel dentale
donacidé,Mollusque,dona,tel donax bivalve
donax,Mollusque,dona,"donacidé,bivalve,olive"
écerie,Mollusque,dona,"donacidé,galatée"
flion,Mollusque,dona,"donacidé,bivalve,donax"
galatée,Mollusque,dona,"donacidé,bivalve,écerie"
doris,Mollusque,dori,dorididé opistobranche
bathycrinus,Mollusque,échi,échinoderme crinoïde
brachiolaire,Mollusque,échi,larve étoile de mer
brachiolaria,Mollusque,échi,larve étoile de mer
cystidé,Mollusque,échi,"échinoderme,caryocrinus"
sphaeronis,Mollusque,échi,échinoderme fossile
sphaeronite,Mollusque,échi,échinoderme fossile
pythia,Mollusque,ello,"ellobiidé,escargot"
scarabe,Mollusque,ello,"ellobiidé,escargot"
punctum,Mollusque,endo,"endodontidé,escargot"
érycine,Mollusque,éryc,"érycinidé,bivalve"
érycinidé,Mollusque,éryc,"tel érycine,bivalve"
éthérie,Mollusque,éthé,"éthéridé,bivalve"
corbis,Mollusque,fimb,"fimbriidé,bivalve"
fimbria,Mollusque,fimb,"fimbriidé,bivalve marin"
achatinellidé,Mollusque,gast,pulmoné terrestre
achatinidé,Mollusque,gast,gastéropode
acméidé,Mollusque,gast,tel gastéropode
acochlidiidé,Mollusque,gast,tel gastéropode
actéon,Mollusque,gast,gastéropode
alaria,Mollusque,gast,"gastéropode,dicroloma"
amastridé,Mollusque,gast,gastéropode pulmoné
ampoule,Mollusque,gast,gastéropode prosobranch
ampullaire,Mollusque,gast,gastéropode prosobranch
ampulline,Mollusque,gast,gastéropode opisthobran
angaria,Mollusque,gast,angariidé gastéropode
aplysie,Mollusque,gast,"aplysiidé,gastéropode"
aporrhais,Mollusque,gast,apporrhaidé gastéropode
architectonica,Mollusque,gast,solarium gastéropode
atlante,Mollusque,gast,gastéropode pélagique
auriculidé,Mollusque,gast,"tel carychium,gastropod"
baïcalia,Mollusque,gast,micromélaniidé gastérop
basommatophore,Mollusque,gast,gastéropode pulmoné
bithynie,Mollusque,gast,"bulimidé,gastropode"
buccin,Mollusque,gast,"buccinidé,gastéropode"
buccinidé,Mollusque,gast,tel bulot
buliminus,Mollusque,gast,"buliminidé,gastéropode"
bulimulidé,Mollusque,gast,"tel bulimulus,gastropod"
bulimulus,Mollusque,gast,"bimulidé,gastéropode"
bulimus,Mollusque,gast,"bulimidé,gastéropode"
bulle,Mollusque,gast,"bullidé,gastéropode"
bullidé,Mollusque,gast,tel bullide gastéropode
bulot,Mollusque,gast,"buccinidé,gastéropode"
caecidé,Mollusque,gast,gastéropode prosobranch
calliostoma,Mollusque,gast,trochidé gastéropode
calyptraea,Mollusque,gast,calytraeidé gastéropode
calyptraeidé,Mollusque,gast,tel calyprée
calyptrée,Mollusque,gast,calytraeidé gastéropode
cancellaire,Mollusque,gast,"cancellariidé,gastéropo"
cancellaria,Mollusque,gast,"cancellariidé,gastéropo"
capulidé,Mollusque,gast,"tel capulus,gastéropode"
capulus,Mollusque,gast,"capulidé,gastéropode"
carinaire,Mollusque,gast,canariidé gastéropode
carychium,Mollusque,gast,"ellobiidé,gastéropode"
cassidaire,Mollusque,gast,"cassididé,gastéropode"
cassididé,Mollusque,gast,"tel cassis,morio"
cassidule,Mollusque,gast,"ellobiidé,gastéropode"
cavoline,Mollusque,gast,cavolinidé gastéropode
cératode,Mollusque,gast,"tel marisa,gastéropode"
cératodes,Mollusque,gast,"tel marisa,gastéropode"
céritelle,Mollusque,gast,"céritellidé,gastéropode"
cérithe,Mollusque,gast,"cérithidé,gastéropode"
cérithidé,Mollusque,gast,"tel cérithe,gastéropode"
cérithiopsidé,Mollusque,gast,"tel seila,gastéropode"
charonia,Mollusque,gast,"cymatiidé,gastéropode"
cionella,Mollusque,gast,"cochlicopidé,gastéropod"
clanculus,Mollusque,gast,"trochidé,gastéropode"
clausilia,Mollusque,gast,gastéropode pulmoné
clio,Mollusque,gast,gastéropode opistobranc
cochlicopa,Mollusque,gast,"cochlicopidé,gastéropod"
colimaçon,Mollusque,gast,"escargot,gastéropode"
columbella,Mollusque,gast,"gastéropode,prosobranch"
cône,Mollusque,gast,"conidé,gastéropode"
conidé,Mollusque,gast,tel conus gastéropode
corambe,Mollusque,gast,"corambidé,gastéropode"
cormaillot,Mollusque,gast,gastéropode
crépidule,Mollusque,gast,gastéropode
creseis,Mollusque,gast,gastéropode
cyclophoridé,Mollusque,gast,gastéropode prosobranch
cyclostrema,Mollusque,gast,gastéropode
cylichna,Mollusque,gast,gastéropode opisthobran
cymatiidé,Mollusque,gast,"tel charonia,gastropode"
cymbium,Mollusque,gast,volutidé gastéropode
cyprée,Mollusque,gast,"gastéropode,porcelaine"
cythara,Mollusque,gast,gastéropode
dicroloma,Mollusque,gast,"gastéropode,alaria"
dorididé,Mollusque,gast,tel doris gastéropode
ellobiidé,Mollusque,gast,gastéropode pulmoné
élysia,Mollusque,gast,"élysiidé,gastéropode"
émarginule,Mollusque,gast,"fissurellidé,gastéropod"
éna,Mollusque,gast,"énidé,gastéropode"
endodontidé,Mollusque,gast,gastéropode pulmoné
énidé,Mollusque,gast,gastéropode pulmoné
entoconcha,Mollusque,gast,gastéropode
éolide,Mollusque,gast,gastéropode marin
érato,Mollusque,gast,"cypréidé,gastéropode"
escargot,Mollusque,gast,"ellobéidé,gastéropode"
eulima,Mollusque,gast,gastéropode prosobranch
euomphalus,Mollusque,gast,gastéropode fossile
fasciolaria,Mollusque,gast,"fasciolaridé,gastéropod"
ferussacia,Mollusque,gast,"achatinidé,gastéropode"
fibule,Mollusque,gast,gastéropode fossile
fissurelle,Mollusque,gast,"fissurellidé,gastéropod"
fuseau,Mollusque,gast,"buccinidé,gastéropode"
fusinus,Mollusque,gast,"fasciolariidé,gastéropo"
fusus,Mollusque,gast,"buccinidé,gastéropode"
galéodidé,Mollusque,gast,"tel galéode,gastéropode"
gastéropode,Mollusque,gast,mollusq rampant
gastrochaena,Mollusque,gast,gastrochénidé bivalve
gastropode,Mollusque,gast,mollusq rampant
gibbule,Mollusque,gast,"trochidé,gastéropode"
giraudia,Mollusque,gast,gastéropode
glauconia,Mollusque,gast,turritellidé gastéropod
halia,Mollusque,gast,"volutidé,gastéropode"
haliotide,Mollusque,gast,"gastéropode,ormeau"
haliotidé,Mollusque,gast,tel ormeau gastéropode
haliotis,Mollusque,gast,gastéropode prosobranch
harpe,Mollusque,gast,"harpidé,gastéropode"
hélicidé,Mollusque,gast,"tel escargot,gastéropod"
hélicigona,Mollusque,gast,"hélicidé,gastéropode"
hélicine,Mollusque,gast,"hélicinidé,gastéropode"
hélicophante,Mollusque,gast,"acavacé,gastéropode"
hélicostyle,Mollusque,gast,"eulotidé,escargot"
hélix,Mollusque,gast,"tel escargot,gastéropod"
hyalinia,Mollusque,gast,"zonitidé,gastéropode"
hydrobie,Mollusque,gast,"hydrobiidé,gastéropode"
hyolithe,Mollusque,gast,fossile énigmatiq
janthine,Mollusque,gast,"janthinidé,gastéropode"
lambis,Mollusque,gast,"strombidé,gastéropode"
lamellibranche,Mollusque,gast,tel bivalve
lampotte,Mollusque,gast,mollusq employé c appât
lanistes,Mollusque,gast,"ampullariidé,gastéropod"
latirus,Mollusque,gast,"fasciolariidé,gastéropo"
leptopome,Mollusque,gast,"cyclophoridé,gastéropod"
limace,Mollusque,gast,"limacidé,gastéropode"
limacia,Mollusque,gast,"gastropode,opisthobranc"
limacidé,Mollusque,gast,"tel limace,gastéropode"
limaçon,Mollusque,gast,tel escargot gastéropod
limapontie,Mollusque,gast,"limapontiidé,gastéropod"
lime,Mollusque,gast,"limidé,bivalve"
limnée,Mollusque,gast,"limnéidé,gastéropode"
lithoglyphe,Mollusque,gast,"hydrobiidé,gastéropode"
lychnus,Mollusque,gast,"odontostomidé,gastropod"
lymnée,Mollusque,gast,"lymnéidé,gastéropode"
lymnéidé,Mollusque,gast,"tel lymnée,gastéropode"
magilus,Mollusque,gast,"magilidé,gastéropode"
margarites,Mollusque,gast,"trochidé,gastéropode"
mathilda,Mollusque,gast,"mathildidé,gastéropode"
morio,Mollusque,gast,"cassididé,gastéropode"
murchisonia,Mollusque,gast,"murchisonidé,gastéropod"
murex,Mollusque,gast,"muricidé,gastéropode"
nacelle,Mollusque,gast,"patellidé,gastéropode"
nassariidé,Mollusque,gast,"tel nassarius,gastropod"
nassarius,Mollusque,gast,nassariidé gastéropode
nasse,Mollusque,gast,nassariidé gastéropode
natice,Mollusque,gast,"naticidé,gastéropode"
neptunea,Mollusque,gast,"buccinidé,gastéropode"
nérinée,Mollusque,gast,"néeinéidé,gastéropode f"
